"customer_id","segment","province_city"
1086378,"Regular","AN GIANG"
1086382,"Regular","HA NOI"
1086392,"Regular","HO CHI MINH"
1086394,"Regular","HO CHI MINH"
1086412,"Regular","NAM DINH"
1086431,"Regular","HA NOI"
108635,"Regular","THUA THIEN HUE"
102651,"Regular","HO CHI MINH"
1006735,"Regular","HAI PHONG"
1006790,"Regular","HA NOI"
1006793,"Regular","HO CHI MINH"
1006814,"Regular","HO CHI MINH"
1006832,"Regular","HA NOI"
1006858,"Regular","VUNG TAU"
1018663,"Regular","HA NOI"
1024702,"Regular","HA NOI"
1024781,"Regular","HO CHI MINH"
1024793,"Regular","HO CHI MINH"
1024805,"Regular","HAI PHONG"
1024808,"Regular","HO CHI MINH"
1024840,"Regular","HO CHI MINH"
10239,"Regular","HO CHI MINH"
3821421,"Regular","HA NOI"
376925,"Regular","QUANG TRI"
3769429,"Regular","HO CHI MINH"
3769444,"Regular","No Info"
376936,"Regular","THANH HOA"
3769460,"Regular","QUANG NINH"
1006708,"Regular","HO CHI MINH"
2172281,"Regular","HAI PHONG"
2172313,"Regular","THAI BINH"
3769527,"Regular","VINH LONG"
3769575,"Regular","HO CHI MINH"
3769582,"Regular","HO CHI MINH"
3769606,"Regular","No Info"
1044444,"Regular","HA NOI"
1044447,"Regular","HA NOI"
1044508,"Regular","HA NOI"
1044509,"Regular","HA NOI"
1044547,"Regular","HA NOI"
1044555,"Regular","HA NOI"
1010944,"Regular","HA NOI"
101087,"Regular","HO CHI MINH"
1011036,"Regular","HA NOI"
2210119,"Regular","HA NOI"
2210131,"Regular","HO CHI MINH"
221010,"Regular","HO CHI MINH"
2210244,"Regular","HA NOI"
1090159,"Regular","QUANG TRI"
1090164,"Regular","HA NOI"
109009,"Regular","HA NOI"
109012,"Regular","HA NOI"
1067817,"Regular","QUANG BINH"
1067858,"Regular","HO CHI MINH"
101285,"Regular","BAC GIANG"
1005812,"Regular","HA NOI"
1005841,"Regular","THANH HOA"
1005883,"Regular","THUA THIEN HUE"
2114815,"Regular","AN GIANG"
2114821,"Regular","DA NANG"
2114838,"Regular","HA NOI"
1012418,"Regular","HO CHI MINH"
1017314,"Regular","BAC GIANG"
1024753,"Regular","HA NOI"
1024675,"Regular","BAC GIANG"
102613,"Regular","NHA TRANG"
1006127,"Regular","NAM DINH"
1006306,"Regular","HO CHI MINH"
1006332,"Regular","HO CHI MINH"
1006349,"Regular","HO CHI MINH"
1006361,"Regular","HO CHI MINH"
1020009,"Regular","HA NOI"
102592,"Regular","CAN THO"
1026346,"Regular","LONG AN"
1026365,"Regular","HA NOI"
1026379,"Regular","HO CHI MINH"
1022153,"Regular","HO CHI MINH"
227119,"Regular","BINH THUAN"
2271309,"Regular","HO CHI MINH"
227122,"Regular","HO CHI MINH"
1065607,"Regular","HA NOI"
1071342,"Regular","HA NOI"
1071380,"Regular","HA NOI"
2210289,"Regular","HA NOI"
2210299,"Regular","DONG THAP"
2210310,"Regular","HA NOI"
2271536,"Regular","HA NOI"
2271539,"Regular","HA NOI"
224814,"Regular","HA NOI"
1040568,"Regular","HA NOI"
1040591,"Regular","HAI PHONG"
1040603,"Regular","HA NOI"
1068631,"Regular","HA NOI"
2808090,"Regular","NGHE AN"
2808100,"Regular","HO CHI MINH"
2808107,"Regular","No Info"
2808146,"Regular","THANH HOA"
2808156,"Regular","BAC GIANG"
2808171,"Regular","HAI PHONG"
2808215,"Regular","HA NOI"
2808223,"Regular","HA NOI"
2785193,"Regular","HO CHI MINH"
2785201,"Regular","DA NANG"
2785203,"Regular","THANH HOA"
2785343,"Regular","THANH HOA"
2785367,"Regular","HO CHI MINH"
2204217,"Regular","HAI DUONG"
2204220,"Regular","HA NOI"
2204283,"Regular","HA NOI"
2204285,"Regular","HA NOI"
2204323,"Regular","HA NOI"
2204351,"Regular","DONG NAI"
2204355,"Regular","HAI PHONG"
2204382,"Regular","HA NOI"
2204395,"Regular","HA NOI"
2204397,"Regular","HA NOI"
2204412,"Regular","THANH HOA"
2192918,"Regular","QUANG BINH"
2192941,"Regular","QUANG NINH"
2199809,"Regular","HA NOI"
2199828,"Regular","HO CHI MINH"
1087698,"Regular","HA NOI"
1087748,"Regular","HA NOI"
1087763,"Regular","HA NOI"
1087849,"Regular","THUA THIEN HUE"
1087874,"Regular","THUA THIEN HUE"
107369,"Regular","HO CHI MINH"
1073840,"Regular","HA NOI"
1073849,"Regular","HA NOI"
3777045,"Regular","HA NOI"
3777047,"Regular","HA NOI"
3777068,"Regular","HA NOI"
3777087,"Regular","DA LAT"
3777112,"Regular","No Info"
3777157,"Regular","QUANG NINH"
377707,"Regular","HAI PHONG"
3777180,"Regular","HO CHI MINH"
3777182,"Regular","HA NOI"
3777198,"Regular","No Info"
3777239,"Regular","No Info"
3777280,"Regular","HO CHI MINH"
3777282,"Regular","HA NOI"
3777290,"Regular","No Info"
3820767,"Regular","No Info"
1008588,"Regular","QUANG NINH"
1008599,"Regular","HA NOI"
1043740,"Regular","HO CHI MINH"
1067442,"Regular","QUANG BINH"
1031827,"Regular","BAC GIANG"
1031854,"Regular","HA NOI"
1031934,"Regular","HO CHI MINH"
1031960,"Regular","QUANG TRI"
10310,"Regular","HO CHI MINH"
1031997,"Regular","HA NOI"
103193,"Regular","HO CHI MINH"
1032022,"Regular","HA NOI"
1067455,"Regular","QUANG BINH"
1067560,"Regular","QUANG BINH"
105725,"Regular","HO CHI MINH"
108312,"Regular","HO CHI MINH"
1006305,"Regular","HO CHI MINH"
1006321,"Regular","HO CHI MINH"
1691245,"Regular","HAI PHONG"
1691304,"Regular","HOA BINH"
1017637,"Regular","THANH HOA"
1017661,"Regular","HAI PHONG"
1017663,"Regular","HO CHI MINH"
1017689,"Regular","HO CHI MINH"
1032539,"Regular","HA NOI"
1014317,"Regular","HA NOI"
1014319,"Regular","HA NOI"
1014387,"Regular","THUA THIEN HUE"
1637678,"Regular","HA NOI"
163760,"Regular","HA NOI"
1035982,"Regular","HA NOI"
103590,"Regular","HO CHI MINH"
1036015,"Regular","BAC NINH"
1036020,"Regular","HO CHI MINH"
1036023,"Regular","HAI PHONG"
1036122,"Regular","HA NOI"
159720,"Regular","LONG AN"
1564180,"Regular","HO CHI MINH"
1564237,"Regular","HA NOI"
1570370,"Regular","HA NOI"
1570371,"Regular","HO CHI MINH"
1597299,"Regular","HA NOI"
1597319,"Regular","GIA LAI"
159733,"Regular","BAC GIANG"
1047115,"Regular","DA NANG"
1047121,"Regular","HO CHI MINH"
1047128,"Regular","HO CHI MINH"
1047176,"Regular","HA NOI"
1047185,"Regular","HA NOI"
1047197,"Regular","DA NANG"
1022890,"Regular","HO CHI MINH"
102282,"Regular","THUA THIEN HUE"
1022928,"Regular","HA NOI"
1023000,"Regular","LONG AN"
1049178,"Regular","HA NOI"
1049229,"Regular","HAI PHONG"
1030380,"Regular","DONG THAP"
1030406,"Regular","GIA LAI"
1030495,"Regular","QUANG NINH"
1030499,"Regular","HA NOI"
1030537,"Regular","HA NOI"
1030547,"Regular","HA NOI"
1020476,"Regular","HO CHI MINH"
1020532,"Regular","HA NOI"
1020534,"Regular","HO CHI MINH"
1020563,"Regular","HA NOI"
1020588,"Regular","HA NOI"
1064599,"Regular","HA NOI"
1064616,"Regular","HA NOI"
1017930,"Regular","HA NOI"
1027118,"Regular","HA NOI"
1033264,"Regular","HA NOI"
1033290,"Regular","DONG NAI"
1015397,"Regular","THUA THIEN HUE"
1010654,"Regular","HO CHI MINH"
1010685,"Regular","HA NOI"
1010701,"Regular","HA NOI"
1010719,"Regular","HO CHI MINH"
1010720,"Regular","HO CHI MINH"
1010732,"Regular","HO CHI MINH"
1010737,"Regular","HO CHI MINH"
1048657,"Regular","HA NOI"
1048684,"Regular","HO CHI MINH"
1048700,"Regular","HA NOI"
1014848,"Regular","NAM DINH"
1014863,"Regular","HA NOI"
101478,"Regular","HO CHI MINH"
1002890,"Regular","BAC GIANG"
1002897,"Regular","HA NOI"
1002964,"Regular","HO CHI MINH"
1003016,"Regular","HO CHI MINH"
1019192,"Regular","HO CHI MINH"
1019194,"Regular","DA NANG"
1019231,"Regular","HO CHI MINH"
1019278,"Regular","HO CHI MINH"
1019301,"Regular","HA NOI"
1019310,"Regular","GIA LAI"
1006130,"Regular","QUANG BINH"
1006140,"Regular","HA NOI"
1014712,"Regular","HA NOI"
1014804,"Regular","HO CHI MINH"
1014829,"Regular","HO CHI MINH"
1003039,"Regular","HO CHI MINH"
100302,"Regular","HO CHI MINH"
1003124,"Regular","HO CHI MINH"
1015156,"Regular","HO CHI MINH"
1015175,"Regular","HA NOI"
1018328,"Regular","HA NOI"
1018395,"Regular","HO CHI MINH"
2781012,"Regular","THUA THIEN HUE"
1546691,"Regular","HA NOI"
1546700,"Regular","HA NOI"
1546786,"Regular","HO CHI MINH"
1027258,"Regular","HA NOI"
1027361,"Regular","HO CHI MINH"
1027376,"Regular","HA NOI"
1027383,"Regular","HA NOI"
1027442,"Regular","HO CHI MINH"
1027495,"Regular","DA NANG"
1019880,"Regular","HA NOI"
1014243,"Regular","HA NOI"
1014245,"Regular","HO CHI MINH"
1009363,"Regular","HA NOI"
1009375,"Regular","HA NOI"
1009391,"Regular","HO CHI MINH"
1009408,"Regular","THANH HOA"
1009419,"Regular","THUA THIEN HUE"
1009453,"Regular","QUANG NINH"
1009465,"Regular","HA NOI"
100938,"Regular","HO CHI MINH"
1009550,"Regular","HO CHI MINH"
1009655,"Regular","HA NOI"
100957,"Regular","HO CHI MINH"
1009679,"Regular","HO CHI MINH"
1014624,"Regular","HA NOI"
1048060,"Regular","HAI PHONG"
1048085,"Regular","HA NOI"
1048190,"Regular","HO CHI MINH"
102663,"Regular","NGHE AN"
1026818,"Regular","KIEN GIANG"
102678,"Regular","HO CHI MINH"
102682,"Regular","HO CHI MINH"
2170092,"Regular","HA NOI"
2170095,"Regular","HA NOI"
2170201,"Regular","QUANG BINH"
2170312,"Regular","HAI PHONG"
2132144,"Regular","HO CHI MINH"
2132168,"Regular","HO CHI MINH"
213209,"Regular","HO CHI MINH"
2132223,"Regular","HA NOI"
213217,"Regular","HO CHI MINH"
2196586,"Regular","HA NOI"
1025446,"Regular","HO CHI MINH"
1025450,"Regular","HA NOI"
1025094,"Regular","THAI BINH"
1031504,"Regular","HA NOI"
1025515,"Regular","DONG THAP"
1025611,"Regular","HA NOI"
1025682,"Regular","HA NOI"
1025687,"Regular","HO CHI MINH"
102562,"Regular","THUA THIEN HUE"
10017,"Regular","HO CHI MINH"
1002725,"Regular","HA NOI"
1002769,"Regular","HO CHI MINH"
1007620,"Regular","HO CHI MINH"
1007632,"Regular","HO CHI MINH"
100755,"Regular","VINH PHUC"
1025752,"Regular","HA NOI"
1025760,"Regular","HA NOI"
1081499,"Regular","HA NOI"
1007425,"Regular","HO CHI MINH"
1007441,"Regular","HA NOI"
1007446,"Regular","HO CHI MINH"
1007455,"Regular","HO CHI MINH"
1007479,"Regular","HO CHI MINH"
1005586,"Regular","HOA BINH"
1002408,"Regular","HA NOI"
100232,"Regular","HA NOI"
1002506,"Regular","HO CHI MINH"
1002508,"Regular","HA NOI"
1006505,"Regular","HA NOI"
1011590,"Regular","HA NOI"
1011628,"Regular","HA NOI"
1011642,"Regular","HO CHI MINH"
101156,"Regular","HO CHI MINH"
1011654,"Regular","HO CHI MINH"
104864,"Regular","HO CHI MINH"
1013533,"Regular","HO CHI MINH"
1013546,"Regular","HA NOI"
1013559,"Regular","HA NOI"
1013589,"Regular","HO CHI MINH"
1035363,"Regular","HA NOI"
1035370,"Regular","HA NOI"
1035514,"Regular","HO CHI MINH"
101328,"Regular","DA NANG"
101331,"Regular","VINH PHUC"
1013406,"Regular","HA NOI"
1013411,"Regular","HA NOI"
1013425,"Regular","HO CHI MINH"
1013427,"Regular","HA NOI"
1013495,"Regular","HA NOI"
1015468,"Regular","HO CHI MINH"
1035244,"Regular","HA NOI"
103524,"Regular","DA NANG"
1035382,"Regular","HA NOI"
1013614,"Regular","HO CHI MINH"
1013670,"Regular","HA NOI"
1013687,"Regular","DA NANG"
1013721,"Regular","HO CHI MINH"
1013723,"Regular","HA NOI"
1013763,"Regular","HO CHI MINH"
1015437,"Regular","HA NOI"
1048477,"Regular","HAI PHONG"
1048500,"Regular","HO CHI MINH"
1048507,"Regular","HA NOI"
1048550,"Regular","HO CHI MINH"
1027611,"Regular","HO CHI MINH"
1027485,"Regular","HO CHI MINH"
1027487,"Regular","HA NOI"
1027510,"Regular","HA NOI"
1027579,"Regular","HA NOI"
1027585,"Regular","HA TINH"
1029348,"Regular","HA NOI"
1027783,"Regular","THUA THIEN HUE"
1027861,"Regular","LONG AN"
1027925,"Regular","HO CHI MINH"
1027954,"Regular","HO CHI MINH"
1028034,"Regular","BINH THUAN"
1029404,"Regular","HO CHI MINH"
102932,"Regular","HO CHI MINH"
1029422,"Regular","HA NOI"
1029561,"Regular","HA NOI"
1029563,"Regular","HA NOI"
102948,"Regular","HO CHI MINH"
1029597,"Regular","HA NOI"
102951,"Regular","CAN THO"
1029624,"Regular","NAM DINH"
1029665,"Regular","PHU THO"
1029675,"Regular","HA NOI"
1004290,"Regular","HA NOI"
1004318,"Regular","HA NOI"
1004346,"Regular","HO CHI MINH"
1004380,"Regular","LONG AN"
1004393,"Regular","HO CHI MINH"
1004401,"Regular","HO CHI MINH"
1004479,"Regular","HO CHI MINH"
1004491,"Regular","HA NOI"
1004517,"Regular","HO CHI MINH"
1004554,"Regular","HA TINH"
1048221,"Regular","HA NOI"
1000017,"Regular","HA NOI"
1000067,"Regular","NHA TRANG"
2139581,"Regular","HA NOI"
2139631,"Regular","HO CHI MINH"
2131831,"Regular","HA NOI"
2131886,"Regular","HAI PHONG"
2131891,"Regular","HA NOI"
2131963,"Regular","HA NOI"
2183587,"Regular","HA NOI"
2183590,"Regular","HA NOI"
218359,"Regular","HO CHI MINH"
2183692,"Regular","HA NOI"
2183721,"Regular","HA TINH"
2183755,"Regular","HO CHI MINH"
216179,"Regular","HO CHI MINH"
2161901,"Regular","HA NOI"
2096338,"Regular","AN GIANG"
2096354,"Regular","DONG NAI"
2196624,"Regular","HA NOI"
2196634,"Regular","HA NOI"
2196649,"Regular","CAN THO"
2196681,"Regular","DA NANG"
2196683,"Regular","HAI DUONG"
2196693,"Regular","HO CHI MINH"
2196700,"Regular","HA NOI"
2196712,"Regular","HA NOI"
2196721,"Regular","BINH DUONG"
2196789,"Regular","HO CHI MINH"
2161981,"Regular","HA NOI"
2161991,"Regular","HA NOI"
2162022,"Regular","HA NOI"
2162025,"Regular","HAI DUONG"
2162068,"Regular","HO CHI MINH"
2162088,"Regular","HO CHI MINH"
2162110,"Regular","NHA TRANG"
2162122,"Regular","HA NOI"
2096609,"Regular","HA NOI"
209652,"Regular","NGHE AN"
2096621,"Regular","BINH DINH"
2096663,"Regular","HA NOI"
2096695,"Regular","CAN THO"
2233944,"Regular","HOA BINH"
2233972,"Regular","HO CHI MINH"
223389,"Regular","BAC GIANG"
2838744,"Regular","No Info"
2838773,"Regular","HA NOI"
283872,"Regular","HA NOI"
2838831,"Regular","DONG NAI"
283875,"Regular","HO CHI MINH"
2838883,"Regular","HA NOI"
2838899,"Regular","HA NOI"
2838910,"Regular","THUA THIEN HUE"
2838935,"Regular","HO CHI MINH"
2839018,"Regular","HA NOI"
2839032,"Regular","HO CHI MINH"
2839034,"Regular","HA NOI"
2839096,"Regular","HA NOI"
2839165,"Regular","HO CHI MINH"
2839225,"Regular","HAI DUONG"
2839233,"Regular","HOA BINH"
2839249,"Regular","THANH HOA"
2845600,"Regular","No Info"
2845603,"Regular","CAN THO"
2845611,"Regular","HA NOI"
2845657,"Regular","HAI PHONG"
2845659,"Regular","HA NOI"
284566,"Regular","DA NANG"
2845763,"Regular","HO CHI MINH"
2845833,"Regular","HO CHI MINH"
2218823,"Regular","HAI DUONG"
1834124,"Regular","HAI PHONG"
1834134,"Regular","HO CHI MINH"
1834212,"Regular","NAM DINH"
1834235,"Regular","HO CHI MINH"
160337,"Regular","THUA THIEN HUE"
1603519,"Regular","HO CHI MINH"
1603548,"Regular","HAI PHONG"
1008939,"Regular","HO CHI MINH"
1008948,"Regular","HO CHI MINH"
1834472,"Regular","HA NOI"
1053739,"Regular","THAI NGUYEN"
1584275,"Regular","HA NOI"
158421,"Regular","HAI PHONG"
15923,"Regular","HO CHI MINH"
1630726,"Regular","HA NOI"
1630752,"Regular","HO CHI MINH"
1630796,"Regular","HO CHI MINH"
1630798,"Regular","HO CHI MINH"
1630823,"Regular","HA NOI"
1074610,"Regular","AN GIANG"
1074708,"Regular","HA NOI"
1074725,"Regular","KIEN GIANG"
1074730,"Regular","HO CHI MINH"
1074827,"Regular","HA NOI"
1074830,"Regular","HA NOI"
1074877,"Regular","HA NOI"
1074882,"Regular","HAI PHONG"
1074919,"Regular","HA TINH"
1074920,"Regular","HO CHI MINH"
1074948,"Regular","THAI BINH"
1074976,"Regular","HA NOI"
1079759,"Regular","THUA THIEN HUE"
107967,"Regular","HO CHI MINH"
1079768,"Regular","HA NOI"
1079823,"Regular","HA NOI"
1073551,"Regular","HA NOI"
1073618,"Regular","HA NOI"
107908,"Regular","HA NOI"
1044058,"Regular","HA NOI"
1044107,"Regular","HO CHI MINH"
1013780,"Regular","HA NOI"
10128,"Regular","HO CHI MINH"
1013860,"Regular","HA NOI"
1096031,"Regular","THUA THIEN HUE"
1096048,"Regular","HO CHI MINH"
1053375,"Regular","HO CHI MINH"
105969,"Regular","HO CHI MINH"
1006769,"Regular","HA NOI"
1010039,"Regular","NHA TRANG"
1010071,"Regular","HO CHI MINH"
1010082,"Regular","HO CHI MINH"
1010083,"Regular","HO CHI MINH"
1010089,"Regular","HAI PHONG"
1010093,"Regular","HO CHI MINH"
100615,"Regular","HO CHI MINH"
1006241,"Regular","HO CHI MINH"
1011072,"Regular","HA NOI"
1006782,"Regular","HO CHI MINH"
1006812,"Regular","HO CHI MINH"
1006818,"Regular","BINH DINH"
1018709,"Regular","HA NOI"
1018717,"Regular","HA NOI"
1018729,"Regular","HA NOI"
1024228,"Regular","HO CHI MINH"
1024232,"Regular","HO CHI MINH"
1010312,"Regular","HA NOI"
1010318,"Regular","HA TINH"
109614,"Regular","QUANG BINH"
1096257,"Regular","HA NOI"
1011854,"Regular","HO CHI MINH"
1021472,"Regular","HA NOI"
1021481,"Regular","HA NOI"
1021530,"Regular","HA NOI"
1006815,"Regular","HAI PHONG"
1006833,"Regular","HA NOI"
1006857,"Regular","HA NOI"
1006864,"Regular","HA NOI"
1006901,"Regular","HO CHI MINH"
1011781,"Regular","HO CHI MINH"
1011799,"Regular","HO CHI MINH"
1011830,"Regular","HO CHI MINH"
1011842,"Regular","HO CHI MINH"
1021564,"Regular","HA NOI"
1021587,"Regular","HA NOI"
1019472,"Regular","HA NOI"
1019488,"Regular","HA NOI"
1011874,"Regular","HO CHI MINH"
101179,"Regular","HO CHI MINH"
1053372,"Regular","HA NOI"
1053374,"Regular","HA NOI"
1053417,"Regular","HO CHI MINH"
1053445,"Regular","HA NOI"
1053402,"Regular","HO CHI MINH"
1053422,"Regular","HO CHI MINH"
1021356,"Regular","HA NOI"
1021409,"Regular","HAI PHONG"
2193947,"Regular","QUANG NINH"
2193958,"Regular","HO CHI MINH"
219391,"Regular","HO CHI MINH"
1013702,"Regular","HA NOI"
1603160,"Regular","HA NOI"
2209944,"Regular","QUANG NINH"
2210092,"Regular","BAC GIANG"
2210145,"Regular","HA NOI"
2200859,"Regular","BAC NINH"
2200869,"Regular","HA NOI"
2200871,"Regular","HA NOI"
2200884,"Regular","HA NOI"
2200918,"Regular","HO CHI MINH"
2200919,"Regular","DA NANG"
2200968,"Regular","HA NOI"
2184030,"Regular","THANH HOA"
2184053,"Regular","HO CHI MINH"
2184073,"Regular","HA NOI"
2145133,"Regular","HA NOI"
2145205,"Regular","HA NOI"
2145225,"Regular","THUA THIEN HUE"
2145234,"Regular","HO CHI MINH"
2145250,"Regular","HA NOI"
2145281,"Regular","THANH HOA"
2145307,"Regular","AN GIANG"
2145325,"Regular","No Info"
2145386,"Regular","HA NOI"
1018756,"Regular","HA NOI"
1010455,"Regular","HA NOI"
1010457,"Regular","HA NOI"
1010516,"Regular","HO CHI MINH"
1085765,"Regular","NHA TRANG"
1085794,"Regular","NAM DINH"
1039226,"Regular","HO CHI MINH"
1042626,"Regular","THAI BINH"
1042641,"Regular","HA NOI"
1042665,"Regular","HA NOI"
1042675,"Regular","HA NOI"
10259,"Regular","HO CHI MINH"
1026908,"Regular","AN GIANG"
1026941,"Regular","NAM DINH"
1027039,"Regular","THANH HOA"
1005463,"Regular","HA NOI"
1005484,"Regular","HA NOI"
1005487,"Regular","HA NOI"
100541,"Regular","HO CHI MINH"
1020073,"Regular","BINH DUONG"
1020097,"Regular","BINH DUONG"
1020109,"Regular","BINH DUONG"
1020121,"Regular","BINH DUONG"
102701,"Regular","HAI PHONG"
1027133,"Regular","HA NOI"
1027170,"Regular","CAN THO"
1033268,"Regular","VUNG TAU"
103320,"Regular","HO CHI MINH"
1033323,"Regular","HA NOI"
1020135,"Regular","BINH DUONG"
1020149,"Regular","BINH DUONG"
1026063,"Regular","HO CHI MINH"
1026163,"Regular","BINH THUAN"
1036186,"Regular","HA NOI"
1010572,"Regular","HO CHI MINH"
1021487,"Regular","HA NOI"
103091,"Regular","HO CHI MINH"
1031017,"Regular","HA NOI"
1019877,"Regular","HOA BINH"
1019899,"Regular","VUNG TAU"
1019919,"Regular","HO CHI MINH"
1019920,"Regular","HA NOI"
1001142,"Regular","HO CHI MINH"
1001148,"Regular","HA NOI"
1001168,"Regular","HO CHI MINH"
1001175,"Regular","HO CHI MINH"
1001198,"Regular","HO CHI MINH"
1001211,"Regular","HO CHI MINH"
2160270,"Regular","No Info"
2160299,"Regular","THAI BINH"
2160305,"Regular","QUANG NAM"
2205577,"Regular","HO CHI MINH"
2205619,"Regular","HA NOI"
2205662,"Regular","HA NOI"
2205665,"Regular","HA NOI"
2205706,"Regular","VUNG TAU"
2205710,"Regular","HAI DUONG"
2205711,"Regular","QUANG NINH"
2205729,"Regular","HA NOI"
2205756,"Regular","HA NOI"
2178996,"Regular","HO CHI MINH"
2179053,"Regular","HA NOI"
2179077,"Regular","HA NOI"
2179081,"Regular","HA NOI"
21781,"Regular","DA NANG"
2179129,"Regular","HA NOI"
2179135,"Regular","HA NOI"
2179211,"Regular","HO CHI MINH"
2165978,"Regular","NAM DINH"
2165990,"Regular","CAN THO"
2166003,"Regular","HA NOI"
2208370,"Regular","HOA BINH"
2208421,"Regular","HA NOI"
2208473,"Regular","BAC GIANG"
2179326,"Regular","HA TINH"
2179365,"Regular","HA NOI"
2179373,"Regular","HA NOI"
2179382,"Regular","HO CHI MINH"
2114904,"Regular","HA NOI"
2208508,"Regular","NGHE AN"
2208548,"Regular","HAI PHONG"
2168694,"Regular","HO CHI MINH"
2168700,"Regular","HO CHI MINH"
2168730,"Regular","CAN THO"
2168828,"Regular","HA NOI"
2168854,"Regular","HAI PHONG"
2114934,"Regular","HA NOI"
2114951,"Regular","HA NOI"
2115011,"Regular","QUANG NINH"
